@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.031111,0.103033,6.709018,21.400518,59.64963,3.702443,55.947188,0.94682,0.058769,0.888051,56.090452,0.890325,94.033192,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.03,0.001,0.03125,0,31.25,0,268014,63409,8473,100,57.142857,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.08127,0.212581,17.525597,44.153983,59.64963,15.331497,44.318134,0.94682,0.243357,0.703462,49.597407,0.78726,83.147886,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.985326,0.976334,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.985326,0.985351,0.948148,0.952381,0.029,0.001,0.03125,0,31.25,0,242512,63409,8473,98.412698,61.904762,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.067937,0.176356,14.650304,36.630066,59.64963,8.812141,50.837489,0.94682,0.139875,0.806944,51.312313,0.814481,86.022852,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.993478,0.988852,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.993478,0.993713,0.949098,0.952381,0.027,0.001,0.03125,0,31.25,0,254208,63409,8473,100,60.31746,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.041111,0.123269,8.865488,25.60355,59.64963,4.834021,54.815609,0.94682,0.07673,0.870089,54.717424,0.868531,91.731371,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.998913,0.998188,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.998913,0.998951,0.965761,0.968254,0.028,0.001,0.03125,0,31.25,0,264825,63409,8473,100,57.936508,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.059841,0.167469,12.90459,34.784209,59.64963,8.902626,50.747004,0.94682,0.141312,0.805508,52.637811,0.835521,88.244991,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.991304,0.98439,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.991304,0.991456,0.966346,0.968254,0.028,0,0.03125,0,31.25,0,258864,63409,8473,100,59.52381,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.035873,0.112673,7.735908,23.402748,59.64963,4.406641,55.24299,0.94682,0.069947,0.876873,55.589537,0.882374,93.193431,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.028,0,0.03125,0,31.25,0,267737,63409,8473,100,57.936508,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.052063,0.15743,11.227336,32.698907,59.64963,6.99601,52.65362,0.94682,0.111048,0.835772,53.229624,0.844915,89.237139,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.995652,0.992899,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.995652,0.995877,0.966346,0.968254,0.026,0.001,0.015625,0,15.625,0,253015,63409,8473,100,58.730159,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.046032,0.133749,9.926608,27.780375,59.64963,5.462433,54.187198,0.94682,0.086705,0.860114,54.187198,0.860114,90.84247,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0.026,0.001,0.015625,0,15.625,0,258639,63409,8473,100,57.936508,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.053651,0.129468,11.569632,26.891072,59.64963,6.078888,53.570743,0.94682,0.09649,0.850329,53.533732,0.849742,89.746963,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.027,0.001,0.03125,0,31.25,0,259003,63409,8473,100,61.111111,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.03619,0.112504,7.804367,23.367608,59.64963,4.195843,55.453787,0.94682,0.066601,0.880219,55.431101,0.879859,92.92782,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,0.027,0.001,0.03125,0,31.25,0,265365,63409,8473,100,56.349206,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.069206,0.192906,14.924141,40.067478,59.64963,12.007258,47.642372,0.94682,0.190591,0.756228,51.353869,0.815141,86.092519,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.991304,0.985448,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.991304,0.991702,0.965761,0.968254,0.026,0.001,0.03125,0,31.25,0,252966,63409,8473,98.412698,58.730159,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.050794,0.126642,10.953498,26.304062,59.64963,5.730623,53.919007,0.94682,0.090962,0.855857,53.919007,0.855857,90.392861,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.029,0,0.015625,0,15.625,0,257358,63409,8473,100,61.904762,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,63,0,0,100,0,0,1,0.057937,0.138237,12.493834,28.712523,59.64963,6.479889,53.169741,0.94682,0.102855,0.843964,52.97932,0.840942,88.817516,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.027,0.001,0.03125,0,31.25,0,264210,63409,8473,100,61.111111,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.041587,0.135295,8.968177,28.101433,59.64963,5.354652,54.294979,0.94682,0.084994,0.861825,54.641526,0.867326,91.604132,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.997826,0.996298,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.997826,0.997893,0.965761,0.968254,0.028,0.001,0.03125,0,31.25,0,265165,63409,8473,100,56.349206,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.047619,0.150502,10.268905,31.25994,59.64963,7.765341,51.884289,0.94682,0.123259,0.82356,54.171943,0.859872,90.816896,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.994565,0.990172,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.994565,0.994648,0.983033,0.984127,0.027,0.001,0.015625,0.015625,15.625,15.625,259755,63409,8473,98.412698,56.349206,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.044921,0.172134,9.687,35.753076,59.64963,11.381616,48.268014,0.94682,0.180661,0.766159,54.183751,0.86006,90.836692,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.986957,0.971418,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.986957,0.985367,0.966346,0.968254,0.026,0,0.015625,0,15.625,0,241984,63409,8473,98.412698,54.761905,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.066984,0.185558,14.444926,38.541264,59.64963,10.74101,48.90862,0.94682,0.170492,0.776327,51.665441,0.820086,86.614856,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.988043,0.976666,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.988043,0.987314,0.949098,0.952381,0.027,0,0.015625,0,15.625,0,250430,63409,8473,100,60.31746,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.051587,0.181366,11.124647,37.670594,59.64963,8.76104,50.888591,0.94682,0.139064,0.807755,53.041367,0.841926,88.921535,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.994022,0.988852,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.994022,0.993713,0.949098,0.952381,0.027,0.001,0.015625,0,15.625,0,249829,63409,8473,100,55.555556,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.062698,0.161476,13.520724,33.539399,59.64963,7.573931,52.075699,0.94682,0.120221,0.826598,51.949941,0.824602,87.091807,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.994565,0.990922,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.994565,0.994804,0.931522,0.936508,0.029,0.001,0.015625,0,15.625,0,258010,63409,8473,100,59.52381,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.051587,0.141562,11.124647,29.403014,59.64963,7.000204,52.649426,0.94682,0.111114,0.835705,53.893699,0.855456,90.350432,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.995652,0.992251,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.995652,0.995728,0.983033,0.984127,0.028,0.001,0.03125,0,31.25,0,251848,63409,8473,100,61.111111,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.054921,0.166276,11.84347,34.536259,59.64963,1078.332652,-1018.683021,0.94682,17.116391,-16.169572,53.137843,0.843458,89.083272,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.980435,0.928176,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.980435,0.967983,0.966346,0.968254,0.028,0.001,0.03125,0,31.25,0,246364,63409,8473,98.412698,58.730159,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.024286,0.080741,5.237141,16.77021,59.64963,2.679494,56.970137,0.94682,0.042532,0.904288,56.970137,0.904288,95.507946,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.027,0.001,0.03125,0,31.25,0,272519,63409,8473,100,56.349206,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.042222,0.121564,9.105095,25.249396,59.64963,5.209042,54.440589,0.94682,0.082683,0.864136,54.923928,0.871808,92.077567,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,0.029,0,0.03125,0,31.25,0,275381,63409,8473,100,60.31746,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.066349,0.164683,14.308007,34.205532,59.64963,8.04815,51.60148,0.94682,0.127748,0.819071,51.727931,0.821078,86.719617,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.994565,0.990077,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.994565,0.994614,0.966346,0.968254,0.027,0.001,0.03125,0,31.25,0,256944,63409,8473,100,60.31746,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.060317,0.167853,13.007279,34.863849,59.64963,11.562575,48.087056,0.94682,0.183533,0.763287,52.557419,0.834245,88.110218,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.986957,0.983203,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.986957,0.988127,0.965078,0.968254,0.027,0.001,0.03125,0,31.25,0,253518,63409,8473,98.412698,58.730159,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,63,0,0,100,0,0,1,0.030952,0.092693,6.674788,19.252856,59.64963,3.341924,56.307707,0.94682,0.053046,0.893773,56.307707,0.893773,94.397411,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.027,0.001,0.03125,0,31.25,0,268277,63409,8473,100,57.142857,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,63,0,0,100,0,0,1,0.036667,0.09486,7.907056,19.702865,59.64963,3.861858,55.787773,0.94682,0.061299,0.88552,55.738391,0.884736,93.442979,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.028,0.001,0.03125,0,31.25,0,267988,63409,8473,100,57.936508,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.065556,0.193214,14.136859,40.131517,59.64963,13.046731,46.6029,0.94682,0.207091,0.739729,51.587584,0.818851,86.484332,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.992391,0.988369,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.992391,0.992996,0.948148,0.952381,0.028,0.001,0.03125,0,31.25,0,248083,63409,8473,98.412698,57.936508,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.060159,0.172245,12.973049,35.776052,59.64963,8.707509,50.942122,0.94682,0.138214,0.808605,52.214003,0.828794,87.534495,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.993478,0.988852,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.993478,0.993713,0.948148,0.952381,0.026,0.001,0.03125,0,31.25,0,254258,63409,8473,100,57.936508,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.053333,0.128545,11.501173,26.699401,59.64963,5.956731,53.6929,0.94682,0.094551,0.852268,53.6929,0.852268,90.013801,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0.026,0.001,0.03125,0,31.25,0,256668,63409,8473,100,62.698413,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.046508,0.12226,10.029297,25.394077,59.64963,5.25575,54.393881,0.94682,0.083425,0.863395,54.393881,0.863395,91.188965,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.029,0.001,0.03125,0,31.25,0,266783,63409,8473,100,61.111111,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.072063,0.184417,15.540276,38.304227,59.64963,1080.398249,-1020.748618,0.94682,17.149179,-16.202359,51.259823,0.813648,85.934855,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.978804,0.923463,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.978804,0.965866,0.966346,0.968254,0.026,0.001,0.03125,0,31.25,0,243038,63409,8473,98.412698,60.31746,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.069683,0.207475,15.02683,43.093621,59.64963,15.566743,44.082887,0.94682,0.247091,0.699728,51.12278,0.811473,85.705107,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.977174,0.94876,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.977174,0.973969,0.949907,0.952381,0.027,0.001,0.03125,0,31.25,0,238156,63409,8473,96.825397,58.730159,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.046667,0.147121,10.063526,30.557628,59.64963,6.216624,53.433007,0.94682,0.098677,0.848143,53.916969,0.855825,90.389444,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.995652,0.992655,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.995652,0.995814,0.949098,0.952381,0.028,0,0.03125,0,31.25,0,263131,63409,8473,100,55.555556,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,63,0,0,100,0,0,1,0.029206,0.083685,6.298261,17.381766,59.64963,3.063676,56.585955,0.94682,0.04863,0.89819,56.585955,0.89819,94.863882,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.027,0.001,0.03125,0,31.25,0,265805,63409,8473,100,57.142857,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.039206,0.12432,8.454731,25.821932,59.64963,4.981118,54.668513,0.94682,0.079065,0.867754,55.151852,0.875426,92.459671,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.995652,0.992251,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.995652,0.995728,0.983033,0.984127,0.027,0.001,0.03125,0,31.25,0,266282,63409,8473,100,57.142857,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.073651,0.188671,15.882572,39.187906,59.64963,9.694289,49.955341,0.94682,0.153878,0.792942,50.450992,0.800809,84.578885,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.993478,0.988411,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.993478,0.993609,0.948148,0.952381,0.027,0.001,0.03125,0,31.25,0,251246,63409,8473,100,59.52381,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.894354,0.063651,0.188928,13.726102,39.241167,59.64963,1079.87944,-1020.229809,0.94682,17.140943,-16.194124,51.80518,0.822304,86.849121,0.869565,20,0,0,1,40,0.130435,3,1,0.869565,0.930233,0.899388,0.973913,0.972395,0.952381,0.082816,0.917184,0.047619,0.955703,0.952381,0.95158,0.899388,0.973913,0.971156,0.947044,0.952381,0.032,0,0.03125,0,31.25,0,249327,63409,8473,98.412698,57.142857,?,-1
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.049524,0.150175,10.679661,31.191957,59.64963,6.910381,52.739249,0.94682,0.109689,0.837131,53.874292,0.855147,90.317898,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.993478,0.987789,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.993478,0.993472,0.983033,0.984127,0.028,0.001,0.03125,0,31.25,0,272882,63409,8473,100,57.936508,?,-1
