@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.meta.AdaBoostM1,weka.classifiers.meta.Bagging}
@attribute Key_Scheme_options {-D,'-P 100 -S 1 -I 10 -W weka.classifiers.bayes.NaiveBayes','-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.bayes.NaiveBayes'}
@attribute Key_Scheme_version_ID {5995231201785697655,-1178107808933117974,-115879962237199703}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.021177,0.120202,4.566714,24.966578,59.64963,3.350724,56.298906,0.94682,0.053186,0.893633,56.750163,0.900796,95.13917,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0.001,0,0,0,0,0,7737,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.079745,0.281729,17.196703,58.516352,59.64963,121.341395,-61.691765,0.94682,1.926054,-0.979234,49.073472,0.778944,82.269533,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.953261,0.903407,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.953261,0.94925,0.916512,0.920635,0,0,0,0,0,0,7631,63409,8473,92.063492,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.046662,0.212713,10.062582,44.181403,59.64963,24.458637,35.190993,0.94682,0.388232,0.558587,53.415251,0.847861,89.548335,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.993478,0.988852,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.993478,0.993713,0.949098,0.952381,0,0,0,0,0,0,7578,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016598,0.123884,3.579371,25.731382,59.64963,5.852304,53.797327,0.94682,0.092894,0.853926,57.47304,0.91227,96.351041,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0,0,0,0,0,7578,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.03504,0.172191,7.55624,35.764896,59.64963,19.704361,39.94527,0.94682,0.312768,0.634052,55.040618,0.873661,92.273191,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994322,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.99682,0.965761,0.968254,0,0,0,0,0,0,7631,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,63,0,0,100,0,0,1,0.005022,0.037197,1.083049,7.726033,59.64963,0.535198,59.114433,0.94682,0.008495,0.938324,59.114433,0.938324,99.102765,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7578,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,63,0,0,100,0,0,1,0.000369,0.002064,0.079566,0.42871,59.64963,0.033731,59.6159,0.94682,0.000535,0.946284,59.6159,0.946284,99.943452,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7631,63409,8473,100,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.019926,0.124859,4.296988,25.933884,59.64963,4.852132,54.797499,0.94682,0.077018,0.869802,57.105003,0.906429,95.734043,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0,0,0,0,0,7737,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,63,0,0,100,0,0,1,0.00206,0.009997,0.444153,2.076353,59.64963,0.191905,59.457725,0.94682,0.003046,0.943773,59.457725,0.943773,99.67828,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7684,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.024391,0.141839,5.259807,29.460714,59.64963,17.875564,41.774067,0.94682,0.283739,0.66308,56.463085,0.896239,94.657896,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.995652,0.992251,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.995652,0.995728,0.965761,0.968254,0,0,0,0,0,0,7684,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016949,0.126082,3.654987,26.187893,59.64963,15.475363,44.174268,0.94682,0.245641,0.701179,57.442434,0.911785,96.299731,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.995652,0.992251,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.995652,0.995728,0.983033,0.984127,0,0,0,0,0,0,7684,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.040981,0.190568,8.837482,39.581933,59.64963,19.821029,39.828601,0.94682,0.31462,0.6322,54.186809,0.860108,90.841818,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.994565,0.990585,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.994565,0.994723,0.949098,0.952381,0,0.001,0,0,0,0,7631,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,63,0,0,100,0,0,1,0.000203,0.000919,0.043685,0.190785,59.64963,0.01845,59.63118,0.94682,0.000293,0.946527,59.63118,0.946527,99.969069,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,7684,63409,8473,100,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.029433,0.165099,6.347209,34.291804,59.64963,9.510489,50.139141,0.94682,0.15096,0.795859,55.659366,0.883482,93.310495,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,1,1,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,1,1,0.966346,0.968254,0.001,0,0,0,0,0,7684,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031885,0.177051,6.875989,36.774365,59.64963,40.701003,18.948628,0.94682,0.646048,0.300772,55.420223,0.879686,92.909584,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.988043,0.974095,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.988043,0.987119,0.966346,0.968254,0.001,0,0,0,0,0,7631,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.013421,0.105877,2.894146,21.991069,59.64963,2.654556,56.995075,0.94682,0.042136,0.904684,57.78484,0.91722,96.87376,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0,0,0,0,0,7631,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.042255,0.195293,9.112072,40.563339,59.64963,43.129647,16.519984,0.94682,0.684598,0.262222,53.9413,0.856211,90.430232,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.983696,0.979156,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.983696,0.985917,0.948148,0.952381,0.001,0,0,0,0,0,7684,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.040198,0.186798,8.668604,38.798744,59.64963,38.418763,21.230867,0.94682,0.609822,0.336998,54.460088,0.864446,91.299959,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.988043,0.978736,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.988043,0.988363,0.966346,0.968254,0.001,0,0,0,0,0,7684,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,63,0,0,100,0,0,1,0.002779,0.012512,0.599187,2.598765,59.64963,0.25999,59.38964,0.94682,0.004127,0.942693,59.38964,0.942693,99.564138,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,7684,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031845,0.178167,6.867186,37.006124,59.64963,30.989841,28.65979,0.94682,0.491902,0.454917,55.424117,0.879748,92.916111,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.993478,0.989118,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.993478,0.993786,0.966346,0.968254,0.001,0,0,0,0,0,7684,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016159,0.126006,3.48459,26.172093,59.64963,17.598323,42.051307,0.94682,0.279338,0.667481,57.515166,0.912939,96.421664,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.996739,0.994322,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.996739,0.99682,0.983033,0.984127,0.001,0,0,0,0,0,7631,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031796,0.178171,6.85665,37.006895,59.64963,31.885695,27.763935,0.94682,0.506122,0.440697,55.428562,0.879818,92.923563,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.994565,0.990585,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.994565,0.994723,0.966346,0.968254,0,0,0,0,0,0,7737,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.013395,0.105416,2.888605,21.895306,59.64963,2.624761,57.024869,0.94682,0.041663,0.905157,57.788186,0.917273,96.879369,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0,0,0,0,0,7578,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.029869,0.149987,6.441061,31.153056,59.64963,17.221895,42.427735,0.94682,0.273363,0.673456,55.767077,0.885192,93.491068,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994322,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.99682,0.965761,0.968254,0.001,0,0,0,0,0,7737,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015385,0.100643,3.317836,20.903941,59.64963,2.491466,57.158164,0.94682,0.039547,0.907272,57.604961,0.914364,96.572201,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.001,0,0,0,0,0,7631,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.034144,0.178636,7.362995,37.103626,59.64963,46.038288,13.611342,0.94682,0.730766,0.216053,55.207277,0.876306,92.552588,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.983696,0.977823,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.983696,0.985652,0.965761,0.968254,0.001,0,0,0,0,0,7684,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.027354,0.143185,5.898745,29.740168,59.64963,7.643905,52.005726,0.94682,0.121332,0.825488,56.128136,0.890923,94.096369,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.998913,0.998188,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.998913,0.998951,0.965078,0.968254,0.001,0,0,0,0,0,7525,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2206,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031584,0.174256,6.810899,36.193861,59.64963,11.043374,48.606257,0.94682,0.175292,0.771528,55.448109,0.880129,92.956333,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.997826,0.996522,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.997826,0.997946,0.966346,0.968254,0,0,0,0,0,0,7684,63409,8473,96.825397,50,?,?
