@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk,weka.classifiers.meta.AttributeSelectedClassifier}
@attribute Key_Scheme_options {'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-3080186098777067172,-1151805453487947577}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2002,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.069206,0.239244,14.924139,49.692185,59.64963,33.076642,26.572988,0.94682,0.525026,0.421793,50.701216,0.804781,84.998375,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.970109,0.912385,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.970109,0.9541,0.949098,0.952381,5.307,0.002,5.3125,0,5312.5,0,57886,63409,8473,95.238095,52.380952,?,6,5307,5307
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.055892,0.208795,12.0529,43.367634,59.64963,23.332608,36.317023,0.94682,0.370359,0.576461,52.402508,0.831786,87.850516,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.986413,0.958304,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.986413,0.978456,0.965761,0.968254,5.221,0.001,5.21875,0,5218.75,0,53255,63409,8473,96.825397,52.380952,?,5,5221,5221
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.016263,0.125915,3.507146,26.15321,59.64963,10.770202,48.879428,0.94682,0.170956,0.775864,57.505864,0.912791,96.406069,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.996196,0.993559,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.996196,0.996069,0.982716,0.984127,5.269,0.002,5.28125,0,5281.25,0,53241,63409,8473,98.412698,50,?,5,5269,5269
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.024256,0.10911,5.230659,22.662746,59.64963,3.040563,56.609067,0.94682,0.048263,0.898557,56.500792,0.896838,94.72111,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.996377,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.997921,0.983033,0.984127,5.228,0.001,5.21875,0.015625,5218.75,15.625,58072,63409,8473,100,52.380952,?,6,5228,5228
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.060688,0.240185,13.087243,49.887603,59.64963,32.807477,26.842154,0.94682,0.520754,0.426066,51.50482,0.817537,86.34558,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.973913,0.919328,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.973913,0.958338,0.931522,0.936508,5.244,0.001,5.234375,0,5234.375,0,53441,63409,8473,95.238095,50.793651,?,5,5244,5244
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.048108,0.218048,10.374283,45.289611,59.64963,31.081176,28.568454,0.94682,0.493352,0.453468,53.280375,0.84572,89.322221,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.959783,0.911685,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.959783,0.953552,0.949098,0.952381,5.25,0.001,5.203125,0,5203.125,0,62627,63409,8473,95.238095,50,?,7,5250,5250
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.047975,0.199065,10.345727,41.346791,59.64963,22.334426,37.315204,0.94682,0.354515,0.592305,53.292415,0.845911,89.342406,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.991848,0.980033,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.991848,0.987731,0.948148,0.952381,5.209,0.001,5.171875,0,5171.875,0,58480,63409,8473,96.825397,51.587302,?,6,5209,5209
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.040153,0.188835,8.658817,39.222007,59.64963,21.344788,38.304843,0.94682,0.338806,0.608013,54.390328,0.863339,91.183009,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.982065,0.944379,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.982065,0.970725,0.965761,0.968254,5.289,0.002,5.28125,0,5281.25,0,57992,63409,8473,96.825397,50.793651,?,6,5289,5289
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.069159,0.222102,14.913839,46.131604,59.64963,24.921281,34.728349,0.94682,0.395576,0.551244,50.70556,0.80485,85.005656,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.971196,0.910604,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.971196,0.955273,0.949907,0.952381,5.243,0.001,5.21875,0,5218.75,0,53305,63409,8473,96.825397,53.968254,?,5,5243,5243
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.067922,0.220357,14.647252,45.769268,59.64963,24.759189,34.890441,0.94682,0.393003,0.553817,50.759377,0.805704,85.095878,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.969565,0.904285,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.969565,0.951879,0.933684,0.936508,5.293,0.003,5.296875,0,5296.875,0,62543,63409,8473,96.825397,53.968254,?,7,5293,5293
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032148,0.154214,6.932674,32.030946,59.64963,12.187589,47.462041,0.94682,0.193454,0.753366,55.396509,0.87931,92.869828,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.9875,0.958715,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.9875,0.979066,0.966346,0.968254,5.412,0.001,5.40625,0,5406.25,0,58024,63409,8473,98.412698,51.587302,?,6,5412,5412
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,63,0,0,100,0,0,1,0.021664,0.098502,4.671773,20.459324,59.64963,2.630563,57.019067,0.94682,0.041755,0.905065,57.019067,0.905065,95.589976,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,5.285,0.001,5.265625,0,5265.625,0,58046,63409,8473,100,52.380952,?,6,5285,5285
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2003,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.024299,0.140761,5.240078,29.236785,59.64963,11.195554,48.454076,0.94682,0.177707,0.769112,56.496819,0.896775,94.71445,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.988043,0.960381,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.988043,0.980072,0.983033,0.984127,5.304,0.001,5.3125,0,5312.5,0,58190,63409,8473,98.412698,50.793651,?,6,5304,5304
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2004,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.061224,0.230802,13.202784,47.93867,59.64963,32.07248,27.57715,0.94682,0.509087,0.437733,51.705379,0.82072,86.681809,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.970652,0.91023,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.970652,0.953856,0.949098,0.952381,5.275,0.001,5.28125,0,5281.25,0,53241,63409,8473,95.238095,51.587302,?,5,5275,5275
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2004,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.032106,0.154244,6.923605,32.037162,59.64963,12.767457,46.882174,0.94682,0.202658,0.744161,55.508609,0.881089,93.057758,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.995109,0.989855,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.995109,0.993487,0.982716,0.984127,5.276,0.001,5.265625,0,5265.625,0,53255,63409,8473,98.412698,51.587302,?,5,5276,5276
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2004,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.063783,0.21809,13.754601,45.29841,59.64963,24.328483,35.321147,0.94682,0.386166,0.560653,51.406632,0.815978,86.180974,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.972826,0.915694,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.972826,0.958293,0.966346,0.968254,5.274,0.001,5.28125,0,5281.25,0,57886,63409,8473,96.825397,53.174603,?,6,5274,5274
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2004,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.053338,0.182987,11.502085,38.007233,59.64963,14.774993,44.874638,0.94682,0.234524,0.712296,52.91738,0.839958,88.713677,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.98587,0.953623,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.98587,0.977436,0.983033,0.984127,5.268,0.002,5.25,0,5250,0,57880,63409,8473,98.412698,53.968254,?,6,5268,5268
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2004,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.048054,0.178097,10.362783,36.99154,59.64963,14.190601,45.45903,0.94682,0.225248,0.721572,53.393498,0.847516,89.511867,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.984783,0.950228,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.984783,0.975063,0.966346,0.968254,5.343,0.001,5.3125,0.015625,5312.5,15.625,57886,63409,8473,98.412698,53.174603,?,6,5342,5343
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2004,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.048,0.199065,10.351047,41.346801,59.64963,22.336669,37.312961,0.94682,0.35455,0.592269,53.398447,0.847594,89.520164,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.984783,0.950441,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.984783,0.975084,0.965761,0.968254,5.27,0.001,5.265625,0,5265.625,0,57886,63409,8473,96.825397,51.587302,?,6,5270,5270
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.lazy.IBk -F 5 -T -1.0 -R 1 -E DEFAULT -- -K 2 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20220117.2004,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.037538,0.159837,8.094959,33.198808,59.64963,12.781672,46.867958,0.94682,0.202884,0.743936,54.910701,0.871598,92.055392,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986957,0.957133,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986957,0.978886,0.983033,0.984127,5.273,0.002,5.265625,0.015625,5265.625,15.625,62519,63409,8473,98.412698,52.380952,?,7,5273,5273
